0, 158135.40980146357
1, 121317.87191534748
2, 154378.9880386317
3, 143995.6533487391
4, 100238.93425799605
5, 149645.73924312502
6, 165824.08909538094
7, 174970.92682270712
8, 62154.687764840935
9, 121691.85535256531
10, 45210.099769213935
11, 146637.04757029697
12, 155838.61976543142
13, 86791.87795530558
14, 132831.17093838946
15, 118442.2711846714
16, 92259.08779018337
17, 128072.9611270211
18, 121424.01835229112
19, 106277.54964139815
20, 75537.99327747386
21, 137262.18664728611
22, 62952.79592090294
23, 182535.0323882475
24, 137571.4786583859
25, 119042.88757548785
26, 166858.96222343712
27, 115669.02617222525
28, 56617.18687516822
29, 129371.00028888958
30, 112709.4897125693
31, 150799.15904272246
32, 41566.36795293892
33, 127602.7934233645
34, 35848.37434941567
35, 87579.67703452798
36, 125648.8259624241
37, 124448.64597016884
38, 176573.28560748504
39, 126515.49692138788
40, 116821.10330065928
41, 172888.80720140346
42, 118755.62558783019
43, 136255.2826176749
44, 175301.59857967458
45, 135772.73001391426
46, 63652.360694942974
47, 152917.23890600933
48, 133478.13013854696
49, 125145.26418821115
50, 136525.31261749836
51, 131950.20356302758
52, 152610.08041548484
53, 106011.4449852519
54, 169168.88466244357
55, 150632.29633668216
56, 132583.71530957904
57, 127017.66749932636
58, 120589.5550220481
59, 117042.38856477078
60, 143004.07376465856
61, 124281.28291069175
62, 138294.99829764728
63, 124930.00835742343
64, 160660.32835640816
65, 69199.0526276364
66, 61049.07425082736
67, 176536.13111902113
68, 137958.6929132757
69, 123927.10343852728
70, 106065.75005134579
71, 128007.72123340721
72, 149108.72090416815
73, 151022.4512617759
74, 114012.39392317082
75, 126792.45553219935
76, 151169.23471428428
77, 120196.33986026255
78, 34408.62570319179
79, 173217.82674094843
80, 146471.99537572183
81, 178812.3370330099
82, 151325.24979658955
83, 114326.84457127965
84, 113670.60786461862
85, 122218.63321986284
86, 154421.10779329416
87, 91317.25271360169
88, 114564.66512490713
89, 102884.73845440603
90, 62626.75327616843
91, 52735.23372858777
92, 148104.9638054476
93, 78418.84328251534
94, 136956.36089551976
95, 159660.952304664
96, 117483.36122169053
97, 122192.29328895274
98, 130553.21512803972
99, 35340.216153851274
100, 109269.86152810551
101, 124815.70749168065
102, 143758.48872966904
103, 139381.58827397102
104, 99093.95276656377
105, 164717.15038808042
106, 112008.77222129644
107, 120113.43926052927
108, 184492.58530026817
109, 113821.17176074871
110, 109467.43619846596
111, 124647.5974894278
112, 115677.01249256595
113, 114819.17515669142
114, 100446.9043127061
115, 88810.51718359422
116, 125834.04506770513
117, 114832.80260035
118, 130388.4764483547
119, 134519.00328769363
120, 166583.16055267764
121, 122507.15917697521
122, 127168.38436412202
123, 133015.64336691183
124, 184332.56817138018
125, 84437.54963990078
126, 102737.53463152504
127, 155897.04456591146
128, 124753.2699063992
129, 163527.40935836575
130, 116854.87970784186
131, 129778.73846477976
132, 173337.08651929093
133, 142802.11437964655
134, 126591.72560442232
135, 117053.14854815904
136, 101269.76458869
137, 98522.63791096219
138, 121230.78165517152
139, 86581.992820006
140, 125978.85961971882
141, 160224.52088158735
142, 122755.81390989787
143, 49100.60153880954
144, 101510.4892867913
145, 78079.11796360467
146, 179201.10790424675
147, 133634.06420608237
148, 109252.74873210554
149, 119354.80597652087
150, 161344.7350884364
151, 153259.06452686948
152, 86115.91630823528
153, 147247.1446899711
154, 66142.15289990358
155, 90147.55964371728
156, 117808.71443307713
157, 106448.10159092507
158, 152013.9301872469
159, 116865.11731214038
160, 93346.86861795682
161, 107419.80496153762
162, 112715.27771007546
163, 136609.80362496572
164, 89937.83601393792
165, 129512.46173274194
166, 138650.57143319282
167, 129931.57616775252
168, 172966.6353976566
169, 152703.55369225357
170, 104686.93807282229
171, 123391.67893046174
172, 121805.4996991199
173, 169860.1175730293
174, 122757.53677179207
175, 165751.69111314308
176, 118462.95179365913
177, 33548.050863483026
178, 143758.48872966904
179, 126166.94591012519
180, 128723.23186310909
181, 148271.04319841485
182, 126404.16803359016
183, 132574.01863587744
184, 138460.0109386211
185, 132815.3646074125
186, 135983.78882825287
187, 123809.32232449668
188, 152362.82810639992
189, 174975.2513032066
190, 149566.27528275643
191, 190014.19397012555
192, 121611.54579854733
193, 143211.77531906485
194, 169396.67784593336
195, 114092.51817156757
196, 117333.35501593305
197, 122673.85508571264
198, 120522.31115786496
199, 121665.59854389001
200, 99127.29057750196
201, 163648.61232092537
202, 172534.94215599922
203, 140198.00071673968
204, 50016.25767276617
205, 126660.75584622576
206, 127577.07591765428
207, 118859.94598780846
208, 112181.29324032959
209, 126961.15649130719
210, 118469.28602616317
211, 112341.68882118899
212, 114095.26956721682
213, 89981.57196533028
214, 142907.88772338655
215, 136005.06506057456
216, 127853.13779329915
217, 122361.80295001465
218, 129279.11563437241
219, 132673.50653304165
220, 140016.46838822728
221, 176841.68055939963
222, 179765.29780576666
223, 131783.71062866907
224, 99842.543643963
225, 101818.6248321177
226, 118622.407803393
227, 132810.04715368437
228, 37495.355635777436
229, 123907.8450131427
230, 145871.84056523014
231, 146462.5832814717
232, 87537.88788797552
233, 147591.37157993857
234, 117004.39322081806
235, 74223.8260368305
236, 120429.99053282347
237, 118581.07930744175
238, 136624.647636912
239, 139260.04556163913
240, 135401.6509001579
241, 110901.59493290348
242, 128433.02625641157
243, 149281.44103746914
244, 33489.69242613121
245, 104917.37425613507
246, 187286.4463712201
247, 171809.38982857173
248, 72580.39702243167
249, 48561.52969499405
250, 174825.57144572624
251, 139318.27695432995
252, 117668.23743935818
253, 140691.48486545208
254, 34101.547958146
255, 125183.20695445058
256, 41982.69680354731
257, 169904.80780782347
258, 121035.18477882454
259, 125966.19586737419
260, 127183.0908809376
261, 120328.53722155497
262, 96871.12854864281
263, 124654.99279580706
264, 179028.2085711669
265, 170994.68835488087
266, 128036.9701981934
267, 156687.25381767077
268, 167935.21004359756
269, 144057.84343617535
270, 108286.39670049831
271, 112468.88983241857
272, 184610.04067860593
273, 118748.17590932222
274, 113965.58806630597
275, 149258.92100598526
276, 45787.803619800856
277, 156725.13529587365
278, 132076.77920367607
279, 123342.77801914969
280, 35754.72844018066
281, 126565.16060034462
282, 172888.80720140346
283, 114715.32566118526
284, 138374.40811037036
285, 114649.86809372366
286, 143124.25643806474
287, 122690.38155946099
288, 93604.69616381815
289, 135531.3082774689
290, 104951.50036356604
291, 128918.62710477578
292, 187130.11818313078
293, 181917.2697748701
294, 119661.71066128039
295, 115661.37667126048
296, 180214.7758277131
297, 123732.4621224505
298, 172503.43479940481
299, 124365.09257892004
300, 120167.61427321691
301, 162026.44509893245
302, 171586.3968572471
303, 134735.3321122139
304, 124980.2953895426
305, 99259.2038307519
306, 69674.08585049317
307, 173187.73966032543
308, 152535.52207428063
309, 121932.71599239619
310, 116885.75363168553
311, 154925.55054822844
312, 63839.062955925605
313, 135633.99090968605
314, 129565.28110901169
315, 163313.85943775662
316, 115903.85741799675
317, 64950.46217419157
318, 112263.17851879832
319, 99629.57447625302
320, 180010.38754955452
321, 91607.48383935074
322, 141912.52941632972
323, 128139.30789758766
324, 112936.36200198409
325, 134405.3971337074
326, 59357.86419962246
327, 48653.47660195361
328, 118186.7975811848
329, 116239.06449963944
330, 168924.88630796218
331, 125560.06830228673
332, 142017.27869246318
333, 126439.59313777529
334, 171425.349631278
335, 153339.55999149653
336, 175047.07948484976
337, 74872.92599029574
338, 115724.88990837336
339, 120583.35553924303
340, 126576.57611786634
341, 42955.52053733536
342, 152878.49400857434
343, 146987.15897765948
344, 123879.3031329778
345, 100914.49019534141
346, 143916.30599652612
347, 123209.45363038442
348, 42770.4136813425
349, 126473.46633815856
350, 149555.27734145502
351, 107447.68430735423
352, 176712.28761986067
353, 168392.27442979062
354, 48965.6240591871
355, 147279.14804665255
356, 107536.11650214712
357, 122886.05170162479
358, 76878.150862663
359, 133403.03738397345
360, 112207.12051173812
361, 109184.78880708081
362, 124384.80761255222
363, 164815.60695263193
364, 133644.45941744308
365, 158705.5779584456
366, 104393.11871388835
367, 124690.88588844823
368, 100189.1734131178
369, 123750.05554712366
370, 126930.23341678758
371, 61133.67770310286
372, 158062.2839745646
373, 167988.85171555987
374, 33855.47424579086
375, 146231.92517740375
376, 112267.3133754311
377, 134636.12309998638
378, 142760.44129926336
379, 115297.55937799624
380, 127114.87839832816
381, 106390.90990982718
382, 113243.27026280352
383, 130058.50275644069
384, 147183.40158460624
385, 130660.00306175352
386, 42663.21242619297
387, 157504.25517917622
388, 149306.79243927327
389, 118955.92280023373
390, 125873.31112160836
391, 36013.19256997579
392, 120939.59010349581
393, 102155.27375447929
394, 125568.87850904596
395, 164520.36059553656
396, 171407.46255206945
397, 185030.2374089241
398, 53890.042902578934
399, 46867.36612314785
400, 157596.1277159188
401, 124731.67540794928
402, 165527.517270334
403, 169680.4575920963
404, 165448.03264860823
405, 95059.89745457772
406, 123631.67650106683
407, 121558.79300054326
408, 92625.03996457806
409, 124931.39602826221
410, 93888.04631647325
411, 180550.85990102295
412, 120970.31745893101
413, 43763.23042508588
414, 37382.56392268398
415, 49609.389744991415
416, 155634.07525672065
417, 168972.51724393893
418, 161520.68582879342
419, 181522.21165189383
420, 172842.94003926837
421, 118556.57354521677
422, 103259.13507000328
423, 155279.40485353154
424, 112957.92284905781
425, 172362.75500448287
426, 146799.220833777
427, 145340.15685622074
428, 150223.3157199185
429, 56807.262159032645
430, 47640.10520593673
431, 108942.81857175882
432, 63181.859949112426
433, 79146.87177424056
434, 176573.28560748504
435, 38200.39628194223
436, 111267.0822315372
437, 46998.315812601286
438, 131982.7196017244
439, 117174.22670995283
440, 84483.60105250434
441, 121194.80643133064
442, 172697.61919199943
443, 152273.18665485573
444, 34338.85768342195
445, 117822.58241005565
446, 68775.28560878683
447, 181227.7694589042
448, 45206.9045239887
449, 132880.74308085378
450, 85253.95611204198
451, 170357.10667555957
452, 105560.85941999611
453, 73764.72067343607
454, 129682.5284043133
455, 45125.83118771711
456, 144206.09576896112
457, 37238.951649110466
458, 147764.9821576743
459, 178654.94706700227
460, 177983.66550865708
461, 59536.74714739837
462, 90245.63864351824
463, 154177.48003953064
464, 172005.84231015423
465, 40349.51286218059
466, 198479.4250587103
467, 65516.65304030115
468, 35999.71249159487
469, 128960.18957754213
470, 57999.31424083576
471, 189366.91354481588
472, 52968.3311515936
473, 72612.36703633472
474, 128766.46469478616
475, 117926.23159699257
476, 125684.16174548752
477, 169394.44968543746
478, 123764.67113621776
479, 140586.00623072768
480, 63097.63239474145
481, 151794.55853999106
482, 174267.75482928564
483, 129303.63510373113
484, 124148.02603422495
485, 134427.3441964356
486, 177300.79766136175
487, 129220.02160716956
488, 118521.83442694608
489, 148923.2988412184
490, 124439.09755146386
491, 148873.5117328501
492, 119021.83271345559
493, 162845.2680322916
494, 131763.51076432818
495, 178590.61419275362
496, 172895.56532209
497, 170298.50881898112
498, 126904.03529122927
499, 66301.16250204331
500, 136265.29066239507
501, 126647.41262126829
502, 122466.45648919579
503, 103947.4015648908
504, 93138.79721327683
505, 76415.342651713
506, 123798.43602202875
507, 113315.06294754417
508, 113650.38394144387
509, 155867.15041152376
510, 153435.47906113433
511, 81647.31659223838
512, 121781.7956773325
513, 135406.86894076897
514, 123631.67650106683
515, 107817.57883136727
516, 45425.609944332035
517, 135493.40439690437
518, 166466.0898486398
519, 75408.11394165597
520, 181726.06589827043
521, 170615.37725427287
522, 174338.48432979602
523, 122100.10954299907
524, 166975.2052756312
525, 127686.65951399345
526, 160117.40844273253
527, 174276.47312590672
528, 124102.48230292503
529, 164393.61490667358
530, 125090.97424929951
531, 181798.4638805083
532, 120039.44307754646
